DBASSP3_11539	DBASSP3_11539
DBASSP3_8777	DBASSP3_8777
DBASSP3_9124	DBASSP3_9124
DBASSP3_9124	E19500|AntimicrobialpeptideISGCock_Contig04_0915|Americancockroach(Periplanetaamericana)
DRAMP21454	DRAMP21454
E24637|AntimicrobialpeptideAsR412|garlic(Alliumsativum)	E24637|AntimicrobialpeptideAsR412|garlic(Alliumsativum)
E24307|AntimicrobialpeptideRBPSSF|rice(Oryzasativa)	E24307|AntimicrobialpeptideRBPSSF|rice(Oryzasativa)
E07427|Caseinalphas1[194199]|bovine(Bostaurus)	E07427|Caseinalphas1[194199]|bovine(Bostaurus)
E07427|Caseinalphas1[194199]|bovine(Bostaurus)	DBASSP3_12518
E05597|Histatin3[611]|human(Homosapiens)	E05597|Histatin3[611]|human(Homosapiens)
LPDB_P2020006	LPDB_P2020006
PPepDB_1526	PPepDB_1526
PPepDB_1526	CAMPSQ3964
PPepDB_1597	PPepDB_1597
PPepDB_3384	PPepDB_3384
satpdb13830	satpdb13830
satpdb17797	satpdb17797
satpdb17797	DBASSP3_3446
satpdb22908	satpdb22908
DBASSP3_1714	DBASSP3_1714
DBASSP3_2243	DBASSP3_2243
DBASSP3_2643	DBASSP3_2643
DBASSP3_2643	DBASSP3_2634
DBASSP3_3062	DBASSP3_3062
DBASSP3_3110	DBASSP3_3110
DBASSP3_3199	DBASSP3_3199
DBASSP3_3316	DBASSP3_3316
DBASSP3_3737	DBASSP3_3737
DBASSP3_4587	DBASSP3_4587
DBASSP3_4645	DBASSP3_4645
DBASSP3_4645	satpdb14331
DBASSP3_4876	DBASSP3_4876
DBASSP3_5230	DBASSP3_5230
DBASSP3_5230	DBASSP3_1486
DBASSP3_5230	DBASSP3_5231
DBASSP3_5230	DBASSP3_1489
DBASSP3_5498	DBASSP3_5498
DBASSP3_5498	DBASSP3_5494
DBASSP3_5606	DBASSP3_5606
DBASSP3_5830	DBASSP3_5830
DBASSP3_5937	DBASSP3_5937
DBASSP3_7070	DBASSP3_7070
DBASSP3_7244	DBASSP3_7244
DBASSP3_7996	DBASSP3_7996
DBASSP3_8188	DBASSP3_8188
DBASSP3_8188	DBASSP3_1919
DBASSP3_8188	satpdb22793
DBASSP3_8188	AP00484
DBASSP3_8188	DBASSP3_8189
DBASSP3_8188	E04273|Antimicrobialpeptide,Stomoxin|stablefly(Stomoxyscalcitrans)
DBASSP3_8306	DBASSP3_8306
DBASSP3_8450	DBASSP3_8450
DBASSP3_8450	DBASSP3_4671
DBASSP3_9128	DBASSP3_9128
DBASSP3_9652	DBASSP3_9652
DBASSP3_9743	DBASSP3_9743
DBASSP3_9853	DBASSP3_9853
DBASSP3_9951	DBASSP3_9951
DBASSP3_10014	DBASSP3_10014
DBASSP3_10014	DBASSP3_10013
DBASSP3_10104	DBASSP3_10104
DBASSP3_10104	DBASSP3_10089
DBASSP3_10104	DBASSP3_10096
DBASSP3_10104	DBASSP3_10097
DBASSP3_10104	DBASSP3_10090
DBASSP3_10104	DBASSP3_10091
DBASSP3_10104	DBASSP3_10095
DBASSP3_10104	DBASSP3_10105
DBASSP3_10104	DBASSP3_10103
DBASSP3_10104	DBASSP3_10098
DBASSP3_10228	DBASSP3_10228
DBASSP3_10324	DBASSP3_10324
DBASSP3_10375	DBASSP3_10375
DBASSP3_12312	DBASSP3_12312
DBASSP3_12428	DBASSP3_12428
DBASSP3_12428	DBASSP3_12449
DBASSP3_12428	DBASSP3_11168
DBASSP3_12428	AP02966
DBASSP3_12428	AP03080
DBASSP3_12428	DBASSP3_13256
DBASSP3_13073	DBASSP3_13073
DBASSP3_13355	DBASSP3_13355
DBASSP3_13638	DBASSP3_13638
DBASSP3_13790	DBASSP3_13790
DBASSP3_13790	DRAMP21113
DBASSP3_14134	DBASSP3_14134
DBASSP3_14134	AP03129
DBASSP3_14408	DBASSP3_14408
DBASSP3_14919	DBASSP3_14919
DBASSP3_15177	DBASSP3_15177
DBASSP3_15984	DBASSP3_15984
DBASSP3_16103	DBASSP3_16103
DBASSP3_16103	DBASSP3_16101
DBASSP3_16103	CAMPSQ3655
DBASSP3_16103	satpdb17194
DBASSP3_16103	DBASSP3_3929
DBASSP3_16103	DBASSP3_3930
DBASSP3_16103	satpdb18911
DBASSP3_16103	AP03240
DBASSP3_16103	AP01953
DBASSP3_16103	AP01954
DBASSP3_16103	CAMPSQ3654
DBASSP3_16268	DBASSP3_16268
DBASSP3_16268	DBASSP3_16253
DBASSP3_16268	satpdb22480
DBASSP3_16268	DBASSP3_4806
DBASSP3_16268	DBASSP3_491
DBASSP3_16268	AP00150
DBASSP3_16268	DBASSP3_4793
DBASSP3_16268	DBASSP3_7064
DBASSP3_16268	DBASSP3_493
DBASSP3_16268	DBASSP3_16269
DBASSP3_16268	DBASSP3_7042
DBASSP3_16268	DBASSP3_7043
DBASSP3_16434	DBASSP3_16434
DBASSP3_17436	DBASSP3_17436
DBASSP3_17501	DBASSP3_17501
DBASSP3_17582	DBASSP3_17582
DBASSP3_17705	DBASSP3_17705
DBASSP3_17824	DBASSP3_17824
DBASSP3_17880	DBASSP3_17880
DBASSP3_18118	DBASSP3_18118
DBASSP3_18311	DBASSP3_18311
DBASSP3_18412	DBASSP3_18412
DBASSP3_18412	DBASSP3_18411
DRAMP00308	DRAMP00308
DRAMP00308	DRAMP00304
DRAMP00494	DRAMP00494
DRAMP00494	DRAMP00495
DRAMP00494	DRAMP00496
DRAMP00558	DRAMP00558
DRAMP00590	DRAMP00590
DRAMP00622	DRAMP00622
DRAMP00622	DRAMP00621
DRAMP00622	DRAMP00623
DRAMP00719	DRAMP00719
DRAMP01197	DRAMP01197
DRAMP01197	DBASSP3_3650
DRAMP02788	DRAMP02788
DRAMP02788	AP02128
DRAMP02788	AP02129
DRAMP02788	DBASSP3_11808
DRAMP02788	DBASSP3_11811
DRAMP02788	CAMPSQ3779
DRAMP02788	CAMPSQ3780
DRAMP02788	DBASSP3_11821
DRAMP04675	DRAMP04675
DRAMP04675	PPepDB_2030
DRAMP04675	PPepDB_2032
DRAMP04675	DBASSP3_5850
DRAMP04675	PPepDB_2031
DBASSP3_3710	DBASSP3_3710
DBASSP3_3710	DRAMP01512
DBASSP3_3742	DBASSP3_3742
DBASSP3_4308	DBASSP3_4308
DBASSP3_4958	DBASSP3_4958
DBASSP3_4958	DBASSP3_4957
DBASSP3_5111	DBASSP3_5111
DBASSP3_5189	DBASSP3_5189
DBASSP3_5395	DBASSP3_5395
DBASSP3_5395	AP02388
DBASSP3_6191	DBASSP3_6191
DBASSP3_6191	satpdb27522
DBASSP3_6191	DBASSP3_6190
DBASSP3_6191	DBASSP3_6192
DBASSP3_6862	DBASSP3_6862
DBASSP3_6973	DBASSP3_6973
DBASSP3_7075	DBASSP3_7075
DBASSP3_7249	DBASSP3_7249
DBASSP3_8193	DBASSP3_8193
DBASSP3_8811	DBASSP3_8811
DBASSP3_8811	DRAMP18140
DBASSP3_8811	DBASSP3_8809
DBASSP3_8811	DBASSP3_8810
DBASSP3_8907	DBASSP3_8907
DBASSP3_8907	DRAMP21167
DBASSP3_8907	DBASSP3_8902
DBASSP3_8907	DBASSP3_8906
DBASSP3_8907	DRAMP21163
DBASSP3_8907	DBASSP3_8916
DBASSP3_8907	DBASSP3_8917
DBASSP3_8907	DRAMP21177
DBASSP3_8907	DRAMP21176
DBASSP3_8907	DRAMP21169
DBASSP3_8907	DRAMP21171
DBASSP3_8907	DRAMP21166
DBASSP3_8907	DBASSP3_8901
DBASSP3_8907	DBASSP3_8905
DBASSP3_8907	DRAMP21162
DBASSP3_8907	DBASSP3_8909
DBASSP3_8907	DBASSP3_8911
DBASSP3_8907	DRAMP21172
DBASSP3_8907	DRAMP21168
DBASSP3_8907	DRAMP21170
DBASSP3_8907	DBASSP3_8908
DBASSP3_8907	DBASSP3_8910
DBASSP3_8907	DBASSP3_8912
DBASSP3_9048	DBASSP3_9048
DBASSP3_9048	DBASSP3_9035
DBASSP3_9048	DBASSP3_9049
DBASSP3_9088	DBASSP3_9088
DBASSP3_9088	DBASSP3_9085
DBASSP3_9295	DBASSP3_9295
DBASSP3_9625	DBASSP3_9625
DBASSP3_9756	DBASSP3_9756
DBASSP3_10019	DBASSP3_10019
DBASSP3_10019	DBASSP3_10018
DBASSP3_10236	DBASSP3_10236
DBASSP3_10329	DBASSP3_10329
DBASSP3_10380	DBASSP3_10380
DBASSP3_10908	DBASSP3_10908
DBASSP3_11365	DBASSP3_11365
DBASSP3_11365	DRAMP04098
DBASSP3_11954	DBASSP3_11954
DBASSP3_12329	DBASSP3_12329
DBASSP3_12329	AP01478
DBASSP3_12436	DBASSP3_12436
DBASSP3_12596	DBASSP3_12596
DBASSP3_13172	DBASSP3_13172
DBASSP3_13358	DBASSP3_13358
DBASSP3_13358	DBASSP3_13357
DBASSP3_13358	DBASSP3_13362
DBASSP3_13358	DBASSP3_13363
DBASSP3_13403	DBASSP3_13403
DBASSP3_13403	DBASSP3_13396
DBASSP3_13641	DBASSP3_13641
DBASSP3_13805	DBASSP3_13805
DBASSP3_13805	AP03120
DBASSP3_4961	DBASSP3_4961
DBASSP3_4961	DBASSP3_4960
DBASSP3_5254	DBASSP3_5254
DBASSP3_5840	DBASSP3_5840
DBASSP3_5840	AP02141
DBASSP3_5840	E20842|TemporinLa|Americanbullfrog(Ranacatesbeiana/Lithobatescatesbeianus)
DBASSP3_6706	DBASSP3_6706
DBASSP3_6706	DRAMP01188
DBASSP3_6706	DBASSP3_10911
DBASSP3_6868	DBASSP3_6868
DBASSP3_6868	DBASSP3_17631
DBASSP3_6996	DBASSP3_6996
DBASSP3_6996	DBASSP3_6898
DBASSP3_7041	DBASSP3_7041
DBASSP3_7041	DBASSP3_9588
DBASSP3_7078	DBASSP3_7078
DBASSP3_7431	DBASSP3_7431
DBASSP3_7769	DBASSP3_7769
DBASSP3_8604	DBASSP3_8604
DBASSP3_8604	DBASSP3_7013
DBASSP3_8604	DBASSP3_7397
DBASSP3_8604	DBASSP3_7016
DBASSP3_8604	AP03157
DBASSP3_8817	DBASSP3_8817
DBASSP3_8817	DRAMP04663
DBASSP3_9091	DBASSP3_9091
DBASSP3_9091	DBASSP3_9090
DBASSP3_9628	DBASSP3_9628
DBASSP3_10347	DBASSP3_10347
DBASSP3_10347	DBASSP3_3089
DBASSP3_10723	DBASSP3_10723
DBASSP3_10914	DBASSP3_10914
DBASSP3_10914	DBASSP3_10917
DBASSP3_10914	DBASSP3_10915
DBASSP3_10914	DBASSP3_10916
DBASSP3_11190	DBASSP3_11190
DBASSP3_11370	DBASSP3_11370
DBASSP3_11370	DRAMP04101
DBASSP3_11370	DBASSP3_11364
DBASSP3_11957	DBASSP3_11957
DBASSP3_11957	DBASSP3_11956
DBASSP3_12175	DBASSP3_12175
DBASSP3_12356	DBASSP3_12356
DBASSP3_12439	DBASSP3_12439
DBASSP3_12599	DBASSP3_12599
DBASSP3_12758	DBASSP3_12758
DBASSP3_12758	DBASSP3_12761
DBASSP3_13193	DBASSP3_13193
DBASSP3_13433	DBASSP3_13433
DBASSP3_13644	DBASSP3_13644
DBASSP3_14014	DBASSP3_14014
DBASSP3_14583	DBASSP3_14583
DBASSP3_14583	DBASSP3_14576
DBASSP3_14703	DBASSP3_14703
DBASSP3_14925	DBASSP3_14925
DBASSP3_14925	DBASSP3_14908
DBASSP3_15015	DBASSP3_15015
DBASSP3_15062	DBASSP3_15062
DBASSP3_15837	DBASSP3_15837
DBASSP3_15950	DBASSP3_15950
DBASSP3_15994	DBASSP3_15994
DBASSP3_15994	AP03219
DBASSP3_15994	DBASSP3_3941
DBASSP3_15994	E02749|Antimicrobialpeptide,Kassinatuerin1|Senegalrunningfrog(Kassinasenegalensis)
DBASSP3_15994	DRAMP01218
DBASSP3_15994	satpdb28537
DBASSP3_15994	satpdb17997
DBASSP3_15994	CAMPSQ573
DBASSP3_15994	DBASSP3_2504
DBASSP3_15994	DBASSP3_2506
DBASSP3_15994	DBASSP3_2507
DBASSP3_15994	DBASSP3_2508
DBASSP3_15994	DBASSP3_2509
DBASSP3_15994	AP00556
DBASSP3_15994	DBASSP3_2510
DBASSP3_15994	DBASSP3_2511
DBASSP3_15994	DBASSP3_2512
DBASSP3_15994	DBASSP3_2513
DBASSP3_15994	DBASSP3_2514
DBASSP3_15994	DBASSP3_2515
DBASSP3_15994	DBASSP3_2516
DBASSP3_15994	DBASSP3_2517
DBASSP3_15994	DBASSP3_2518
DBASSP3_15994	DBASSP3_2519
DBASSP3_15994	DBASSP3_2520
DBASSP3_16123	DBASSP3_16123
DBASSP3_16176	DBASSP3_16176
DBASSP3_16323	DBASSP3_16323
DBASSP3_16440	DBASSP3_16440
DBASSP3_16796	DBASSP3_16796
DRAMP21137	DRAMP21137
DRAMP21137	DBASSP3_7124
DRAMP21137	DBASSP3_7125
DRAMP21137	DBASSP3_7126
DRAMP21137	DRAMP21138
DRAMP21181	DRAMP21181
DRAMP21181	DRAMP21180
DRAMP21181	DBASSP3_9871
DRAMP21181	DBASSP3_9872
DRAMP21181	DBASSP3_9873
DRAMP21181	DRAMP21182
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	E04116|AntifungalpeptideEAFP2|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PHYT00225
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_2571
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PHYT00226
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_2572
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	DBASSP3_7
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	satpdb19485
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	DRAMP00978
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	DRAMP00979
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_2055
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	CAMPSQ351
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_2056
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	CAMPSQ352
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	satpdb26636
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	AP01162
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	satpdb10646
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_3955
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	AP01164
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	PPepDB_3956
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	DBASSP3_993
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	satpdb18825
E04115|AntifungalpeptideEAFP1|guttaperchatree/Hardyrubbertree(Eucommiaulmoides)	DBASSP3_994
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	DRAMP00390
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	PPepDB_2143
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	CAMPSQ4128
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	AP01982
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	satpdb28994
E12042|antimicrobialpeptideToAMP3|commondandelion(Taraxacumofficinale)	DBASSP3_5118
E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)	E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)
E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)	CAMPSQ3248
E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)	satpdb28870
E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)	AP01456
E20581|Bactrocerin1|Orientalfruitfly(Bactroceradorsalis)	DBASSP3_4955
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	satpdb29105
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP00756
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DRAMP21027
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP03008
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_10849
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_11567
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_11568
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP02924
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	E19388|Dermaseptin4|brownbellyleaffrog(Phyllomedusatarsius)
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP00159
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	CAMPSQ466
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_5533
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	satpdb10960
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DRAMP01670
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	E01327|DermaseptinIII|Sauvage'sleaffrog(Phyllomedusasauvagei)
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_1098
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_11569
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DRAMP21028
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_18370
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP03015
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DRAMP01258
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DRAMP01630
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	AP03211
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_15806
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	E05023|DermaseptinDSVII|Sauvage'sleaffrog(Phyllomedusasauvagei)
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_11804
E19879|DermaseptinPH|Brazilianorangeleggedleaffrog(Phyllomedusahypochondrialis)	DBASSP3_14312
E05589|Histatin3.8|human(Homosapiens)	E05589|Histatin3.8|human(Homosapiens)
E05409|Kurstakinin4|bacterium(Bacillusthuringiensiskurstaki)	E05409|Kurstakinin4|bacterium(Bacillusthuringiensiskurstaki)
E05409|Kurstakinin4|bacterium(Bacillusthuringiensiskurstaki)	E05406|Kurstakinin1|bacterium(Bacillusthuringiensiskurstaki)
E05409|Kurstakinin4|bacterium(Bacillusthuringiensiskurstaki)	E05407|Kurstakinin2|bacterium(Bacillusthuringiensiskurstaki)
E05409|Kurstakinin4|bacterium(Bacillusthuringiensiskurstaki)	E05408|Kurstakinin3|bacterium(Bacillusthuringiensiskurstaki)
E12979|MastoparanVT7|socialwasp(Vespatropica)	E12979|MastoparanVT7|socialwasp(Vespatropica)
E20276|SnakinZ|Chinesejujube(Zizyphusjujuba)	E20276|SnakinZ|Chinesejujube(Zizyphusjujuba)
E20276|SnakinZ|Chinesejujube(Zizyphusjujuba)	satpdb17626
E20276|SnakinZ|Chinesejujube(Zizyphusjujuba)	AP02258
E20276|SnakinZ|Chinesejujube(Zizyphusjujuba)	PPepDB_276
LPDB_P2020019	LPDB_P2020019
PPepDB_2105	PPepDB_2105
PPepDB_2105	PPepDB_2106
PPepDB_2105	DBASSP3_10535
PPepDB_2105	DBASSP3_10536
PPepDB_3460	PPepDB_3460
PPepDB_3804	PPepDB_3804
PPepDB_3804	AP00532
PPepDB_3804	satpdb24223
PPepDB_3804	CAMPSQ2794
PPepDB_3804	DRAMP01010
PPepDB_3804	PPepDB_1548
PPepDB_3804	AP01677
PPepDB_3804	CAMPSQ3420
PPepDB_3804	DRAMP01013
PPepDB_3804	PPepDB_3388
PPepDB_3804	satpdb14431
satpdb10361	satpdb10361
satpdb10361	DRAMP00392
satpdb10361	CAMPSQ4129
satpdb10361	AP01979
satpdb10361	PPepDB_2154
satpdb10361	DBASSP3_5116
satpdb10361	E12040|antimicrobialpeptideToAMP1|commondandelion(Taraxacumofficinale)
satpdb10361	DRAMP00391
satpdb10361	PPepDB_2146
satpdb10361	CAMPSQ4130
satpdb10361	AP01981
satpdb10361	satpdb23033
satpdb10361	DBASSP3_5117
satpdb10361	E12041|antimicrobialpeptideToAMP2|commondandelion(Taraxacumofficinale)
satpdb11595	satpdb11595
satpdb11595	CAMPSQ862
satpdb11595	DRAMP02348
satpdb11595	DBASSP3_5344
satpdb13202	satpdb13202
satpdb13202	CAMPSQ3262
satpdb13202	DRAMP18693
satpdb13202	AP01471
satpdb13202	satpdb23422
satpdb15876	satpdb15876
satpdb15876	AP01961
satpdb15876	AP01962
satpdb15876	satpdb18061
satpdb15876	DBASSP3_5759
satpdb15876	E10948|Brevenin1HN1|odorfrog(Odorranahainanensis),Brevinin1OS1(Schmacker'slongsnouttorrentfrog)
satpdb15876	DBASSP3_5760
satpdb15876	DBASSP3_5761
satpdb15876	DBASSP3_5762
satpdb15876	DBASSP3_5763
satpdb15876	DRAMP01341
satpdb15876	DRAMP02001
satpdb15876	AP00861
satpdb15876	DBASSP3_3563
satpdb15876	DRAMP02004
satpdb15876	DBASSP3_3564
satpdb15876	CAMPSQ19
satpdb15876	DBASSP3_1077
satpdb15876	DRAMP02081
satpdb15876	AP00073
satpdb15876	DBASSP3_1569
satpdb15876	DBASSP3_5644
satpdb15876	satpdb21877
satpdb15876	AP00090
satpdb15876	E01508|Antimicrobialpeptide,Gaegurin6|Koreanwrinkledfrog(Ranarugosa)
satpdb15876	AP02468
satpdb15876	DRAMP01900
satpdb15876	satpdb29106
satpdb15876	DBASSP3_8039
satpdb15876	DRAMP02296
satpdb15876	satpdb26219
satpdb15876	AP02060
satpdb15876	satpdb10541
satpdb15876	CAMPSQ72
satpdb15876	AP02063
satpdb15876	DBASSP3_1889
satpdb15876	DBASSP3_1892
satpdb15876	satpdb28287
satpdb15876	DBASSP3_2318
satpdb15876	E12051|Brevinin1CG2|Chungantorrentfrog(Amolopschunganensis)
satpdb15876	satpdb10730
satpdb15876	E12054|Brevinin1CG5|Chungantorrentfrog(Amolopschunganensis)
satpdb15876	CAMPSQ2339
satpdb15876	DBASSP3_10205
satpdb15876	E20075|Brevinin1LF1|Lifantorrentfrog(Amolopslifanensis)
satpdb15876	DRAMP01345
satpdb15876	satpdb21952
satpdb15876	satpdb15031
satpdb15876	satpdb26660
satpdb15876	CAMPSQ18
satpdb15876	CAMPSQ20
satpdb15876	CAMPSQ21
satpdb15876	DRAMP01338
satpdb15876	DRAMP01343
satpdb15876	E20076|Brevinin1LF2|Lifantorrentfrog(Amolopslifanensis)
satpdb15876	DRAMP01897
satpdb15876	AP02469
satpdb15876	DBASSP3_8040
satpdb15876	satpdb28381
satpdb15876	DBASSP3_1979
satpdb15876	CAMPSQ4338
satpdb15876	CAMPSQ3288
satpdb15876	DRAMP01871
satpdb15876	satpdb24830
satpdb15876	DRAMP02099
satpdb15876	satpdb11273
satpdb15876	AP00470
satpdb15876	AP00471
satpdb15876	DBASSP3_1818
satpdb15876	DBASSP3_1819
satpdb15876	satpdb10458
satpdb15876	CAMPSQ411
satpdb15876	CAMPSQ412
satpdb15876	DRAMP02098
satpdb15876	DBASSP3_16462
satpdb15876	CAMPSQ3233
satpdb15876	DRAMP01968
satpdb15876	E10223|Brevinin1Yb|lowlandleopardfrog(Lithobatesyavapaiensis)
satpdb15876	E10224|Brevinin1Yc|lowlandleopardfrog(Lithobatesyavapaiensis)
satpdb15876	AP01416
satpdb15876	AP01417
satpdb15876	DRAMP01967
satpdb15876	AP01436
satpdb15876	DRAMP02088
satpdb15876	DRAMP02034
satpdb15876	DBASSP3_4216
satpdb15876	satpdb17854
satpdb15876	DBASSP3_4217
satpdb15876	DBASSP3_3584
satpdb15876	satpdb18801
satpdb15876	DBASSP3_4220
satpdb15876	satpdb22638
satpdb15876	E04193|Brevinin1TRc|Tarahumarafrog(Ranatamahumarae)
satpdb15876	AP03284
satpdb15876	AP00454
satpdb15876	DRAMP01963
satpdb15876	DBASSP3_2974
satpdb15876	satpdb26995
satpdb15876	AP00464
satpdb15876	DBASSP3_8429
satpdb15876	AP00466
satpdb15876	AP00647
satpdb15876	AP00648
satpdb15876	DBASSP3_1810
satpdb15876	satpdb19389
satpdb15876	CAMPSQ3289
satpdb15876	DBASSP3_1812
satpdb15876	DRAMP01918
satpdb15876	DRAMP01919
satpdb15876	satpdb21985
satpdb15876	CAMPSQ3227
satpdb15876	DBASSP3_8436
satpdb15876	AP01412
satpdb15876	DBASSP3_2168
satpdb15876	DRAMP01965
satpdb15876	CAMPSQ405
satpdb15876	DBASSP3_2169
satpdb15876	E10222|Brevinin1Ya|lowlandleopardfrog(Lithobatesyavapaiensis)
satpdb15876	AP01414
satpdb15876	CAMPSQ407
satpdb15876	AP01415
satpdb15876	AP02609
satpdb15876	DRAMP02092
satpdb15876	DRAMP01966
satpdb15876	E09764|Brevinin1VLa|CentralAmericanfrog(Lithobatesvaillanti)
satpdb15876	satpdb25928
satpdb15876	AP02613
satpdb15876	DBASSP3_16153
satpdb15876	E09766|Brevinin1VLc|CentralAmericanfrog(Lithobatesvaillanti)
satpdb15876	DBASSP3_6167
satpdb15876	DBASSP3_6169
satpdb15876	DBASSP3_4213
satpdb15876	DBASSP3_4214
satpdb15876	CAMPSQ2824
satpdb15876	DBASSP3_4215
satpdb15876	CAMPSQ2825
satpdb15876	satpdb17113
satpdb15876	satpdb21377
satpdb15876	satpdb23415
satpdb15876	DRAMP01890
satpdb15876	DRAMP01891
