,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,DataBases,Code_SP,Name_SP,Organism_SP
14660,DBASSP3_11210,sp|Q718F4|NDB43_MESMA,100.0,26,0,0,1,26,23,48,4.83e-11,53.5,DBAASP3,Q718F4,NDB43,MESMA
14675,DBASSP3_11212,sp|Q17UZ0|DISTL_PITAZ,100.0,36,0,0,1,36,42,77,3.15e-15,64.7,DBAASP3,Q17UZ0,DISTL,PITAZ
14676,DBASSP3_11213,sp|Q17UZ0|DISTL_PITAZ,100.0,18,0,0,1,18,42,59,4.09e-05,38.1,DBAASP3,Q17UZ0,DISTL,PITAZ
14677,DBASSP3_11215,sp|Q17UZ0|DISTL_PITAZ,100.0,22,0,0,1,22,56,77,8.76e-06,40.0,DBAASP3,Q17UZ0,DISTL,PITAZ
14678,DBASSP3_11216,sp|Q571V3|FRE41_NYCIN,100.0,24,0,0,1,24,47,70,4.66e-10,50.8,DBAASP3,Q571V3,FRE41,NYCIN
14680,DBASSP3_11217,sp|P82023|FRE4_NYCIN,87.5,24,3,0,1,24,1,24,7.64e-08,44.3,DBAASP3,P82023,FRE4,NYCIN
14682,DBASSP3_11218,sp|Q571V3|FRE41_NYCIN,100.0,22,0,0,1,22,47,68,2.83e-08,46.2,DBAASP3,Q571V3,FRE41,NYCIN
14684,DBASSP3_11219,sp|Q571V3|FRE41_NYCIN,86.4,22,3,0,1,22,47,68,0.000706,35.0,DBAASP3,Q571V3,FRE41,NYCIN
14685,DBASSP3_11257,sp|Q9SHY2|YSL7_ARATH,100.0,18,0,0,1,18,209,226,0.00027,37.4,DBAASP3,Q9SHY2,YSL7,ARATH
14687,DBASSP3_11258,sp|Q9SHY2|YSL7_ARATH,100.0,20,0,0,1,20,334,353,4.19e-07,45.4,DBAASP3,Q9SHY2,YSL7,ARATH
14688,DBASSP3_11260,sp|Q7XU38|C87A3_ORYSJ,100.0,19,0,0,1,19,158,176,1.25e-05,41.2,DBAASP3,Q7XU38,C87A3,ORYSJ
14689,DBASSP3_11261,sp|P27200|PSBB_PROHO,100.0,18,0,0,1,18,471,488,5.22e-07,45.1,DBAASP3,P27200,PSBB,PROHO
14714,DBASSP3_11267,sp|Q1PDH6|LAC16_ARATH,85.0,20,3,0,1,20,70,89,2.01e-06,43.5,DBAASP3,Q1PDH6,LAC16,ARATH
14723,DBASSP3_11289,sp|Q01524|DEF6_HUMAN,90.9,22,0,2,1,20,69,90,0.000135,37.4,DBAASP3,Q01524,DEF6,HUMAN
14725,DBASSP3_11290,sp|Q01524|DEF6_HUMAN,86.4,22,1,2,1,20,69,90,0.000749,35.4,DBAASP3,Q01524,DEF6,HUMAN
14727,DBASSP3_11339,sp|P61147|SYUA_SAGLB,96.7,60,2,0,1,60,1,60,4.72e-09,51.6,DBAASP3,P61147,SYUA,SAGLB
14747,DBASSP3_11340,sp|P61140|SYUA_GORGO,100.0,56,0,0,25,80,85,140,2.54e-31,109.0,DBAASP3,P61140,SYUA,GORGO
14763,DBASSP3_11341,sp|P61139|SYUA_ERYPA,100.0,95,0,0,1,95,1,95,1.68e-08,51.6,DBAASP3,P61139,SYUA,ERYPA
14779,DBASSP3_11342,sp|P61140|SYUA_GORGO,100.0,45,0,0,1,45,96,140,1.58e-24,90.5,DBAASP3,P61140,SYUA,GORGO
14795,DBASSP3_11343,sp|P61140|SYUA_GORGO,100.0,140,0,0,1,140,1,140,3.7699999999999996e-42,139.0,DBAASP3,P61140,SYUA,GORGO
14812,DBASSP3_11359,sp|P84568|PLS3_PITHY,100.0,19,0,0,1,19,1,19,9.85e-07,41.2,DBAASP3,P84568,PLS3,PITHY
14829,DBASSP3_11361,sp|Q13576|IQGA2_HUMAN,100.0,23,0,0,1,23,659,681,4.81e-07,45.4,DBAASP3,Q13576,IQGA2,HUMAN
14831,DBASSP3_11365,sp|Q86VI3|IQGA3_HUMAN,100.0,23,0,0,1,23,729,751,5.38e-08,48.1,DBAASP3,Q86VI3,IQGA3,HUMAN
14832,DBASSP3_11384,sp|P56425|CTHL7_BOVIN,100.0,33,0,0,1,33,132,164,4.02e-14,63.9,DBAASP3,P56425,CTHL7,BOVIN
14833,DBASSP3_11385,sp|P32194|PG1_PIG,100.0,18,0,0,1,18,131,148,3.8e-07,44.7,DBAASP3,P32194,PG1,PIG
14837,DBASSP3_11387,sp|P32194|PG1_PIG,88.9,18,2,0,1,18,131,148,0.000155,37.7,DBAASP3,P32194,PG1,PIG
14839,DBASSP3_11388,sp|P32194|PG1_PIG,88.9,18,2,0,1,18,131,148,0.000155,37.7,DBAASP3,P32194,PG1,PIG
14841,DBASSP3_11389,sp|P32194|PG1_PIG,88.9,18,2,0,1,18,131,148,0.000155,37.7,DBAASP3,P32194,PG1,PIG
14843,DBASSP3_11401,sp|O45599|CBD1_CAEEL,48.8,43,21,1,13,54,1247,1289,1.31e-07,48.9,DBAASP3,O45599,CBD1,CAEEL
14844,DBASSP3_11402,sp|P81613|MYTB_MYTED,100.0,34,0,0,1,34,1,34,1.21e-21,79.7,DBAASP3,P81613,MYTB,MYTED
14846,DBASSP3_11403,sp|P81612|MYTA_MYTED,97.1,34,1,0,1,34,1,34,1.37e-18,72.0,DBAASP3,P81612,MYTA,MYTED
14848,DBASSP3_11404,sp|Q06590|CEC2_CERCA,97.3,37,1,0,1,37,27,63,4.02e-16,66.6,DBAASP3,Q06590,CEC2,CERCA
14873,DBASSP3_11405,sp|P49913|CAMP_HUMAN,93.9,33,2,0,1,33,135,167,2.58e-13,62.4,DBAASP3,P49913,CAMP,HUMAN
14888,DBASSP3_11406,sp|P49913|CAMP_HUMAN,93.9,33,2,0,2,34,135,167,6.08e-13,61.6,DBAASP3,P49913,CAMP,HUMAN
14903,DBASSP3_11518,sp|C0HLD5|PLS11_PHYTB,100.0,19,0,0,1,19,1,19,2.31e-05,37.7,DBAASP3,C0HLD5,PLS11,PHYTB
14906,DBASSP3_11520,sp|C0HLD6|PLS12_PHYTB,100.0,19,0,0,1,19,1,19,3.28e-05,37.4,DBAASP3,C0HLD6,PLS12,PHYTB
14909,DBASSP3_11521,sp|C0HLD7|PLS21_PHYTB,100.0,19,0,0,1,19,1,19,1.15e-05,38.5,DBAASP3,C0HLD7,PLS21,PHYTB
14912,DBASSP3_11522,sp|C0HLD9|PLS32_PHYTB,100.0,19,0,0,1,19,1,19,2.82e-06,40.0,DBAASP3,C0HLD9,PLS32,PHYTB
14916,DBASSP3_11523,sp|C0HLD8|PLS31_PHYTB,100.0,19,0,0,1,19,1,19,1.15e-05,38.5,DBAASP3,C0HLD8,PLS31,PHYTB
14919,DBASSP3_11524,sp|C0HLE0|PTC_PHYTB,100.0,22,0,0,1,22,1,22,2.8e-07,42.7,DBAASP3,C0HLE0,PTC,PHYTB
14921,DBASSP3_11540,sp|A0A059J5P2|DEFTR_TRIIM,100.0,38,0,0,1,38,48,85,5.4800000000000004e-27,94.7,DBAASP3,A0A059J5P2,DEFTR,TRIIM
14946,DBASSP3_11555,sp|P17737|AFP_ASPGI,46.7,45,21,1,3,47,46,87,7.34e-05,39.7,DBAASP3,P17737,AFP,ASPGI
14947,DBASSP3_11567,sp|P84924|DMS4_PHYTS,100.0,23,0,0,1,23,1,23,7.53e-10,49.3,DBAASP3,P84924,DMS4,PHYTS
14950,DBASSP3_11568,sp|P84924|DMS4_PHYTS,91.3,23,2,0,1,23,1,23,2.08e-07,43.1,DBAASP3,P84924,DMS4,PHYTS
14953,DBASSP3_11569,sp|P84924|DMS4_PHYTS,91.3,23,2,0,1,23,1,23,2.08e-07,43.1,DBAASP3,P84924,DMS4,PHYTS
14956,DBASSP3_11699,sp|P69136|TAC1_CARRO,100.0,16,0,0,2,17,2,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
14963,DBASSP3_11700,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.49e-05,38.1,DBAASP3,P69136,TAC1,CARRO
14970,DBASSP3_11701,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
14977,DBASSP3_11702,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.82e-06,40.4,DBAASP3,P69136,TAC1,CARRO
14984,DBASSP3_11734,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
14991,DBASSP3_11735,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,6.36e-07,41.6,DBAASP3,P69136,TAC1,CARRO
14998,DBASSP3_11736,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
15005,DBASSP3_11737,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,2.58e-06,40.0,DBAASP3,P69136,TAC1,CARRO
15012,DBASSP3_11738,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
15019,DBASSP3_11739,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.28e-06,40.8,DBAASP3,P69136,TAC1,CARRO
15026,DBASSP3_11740,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,9.03e-07,41.2,DBAASP3,P69136,TAC1,CARRO
15033,DBASSP3_11741,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
15040,DBASSP3_11742,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,2.58e-06,40.0,DBAASP3,P69136,TAC1,CARRO
15047,DBASSP3_11743,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
15054,DBASSP3_11744,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
15061,DBASSP3_11745,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
15068,DBASSP3_11746,sp|P69136|TAC1_CARRO,100.0,16,0,0,1,16,1,16,7.76e-08,43.9,DBAASP3,P69136,TAC1,CARRO
15075,DBASSP3_11747,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
15082,DBASSP3_11748,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,3.67e-06,39.7,DBAASP3,P69136,TAC1,CARRO
15089,DBASSP3_11750,sp|P69136|TAC1_CARRO,88.2,17,2,0,1,17,1,17,1.49e-05,38.1,DBAASP3,P69136,TAC1,CARRO
15096,DBASSP3_11751,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.1e-07,43.5,DBAASP3,P69136,TAC1,CARRO
15103,DBASSP3_11752,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,4.48e-07,42.0,DBAASP3,P69136,TAC1,CARRO
15110,DBASSP3_11753,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,1.28e-06,40.8,DBAASP3,P69136,TAC1,CARRO
15117,DBASSP3_11754,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,6.36e-07,41.6,DBAASP3,P69136,TAC1,CARRO
15124,DBASSP3_11755,sp|P69136|TAC1_CARRO,94.1,17,1,0,1,17,1,17,9.03e-07,41.2,DBAASP3,P69136,TAC1,CARRO
15131,DBASSP3_11756,sp|P69136|TAC1_CARRO,82.4,17,3,0,1,17,1,17,0.000347,34.7,DBAASP3,P69136,TAC1,CARRO
15135,DBASSP3_11757,sp|P69136|TAC1_CARRO,93.8,16,0,1,1,15,1,16,4.04e-05,37.0,DBAASP3,P69136,TAC1,CARRO
15140,DBASSP3_11758,sp|P69136|TAC1_CARRO,93.8,16,1,0,2,17,2,17,1.05e-05,38.5,DBAASP3,P69136,TAC1,CARRO
15147,DBASSP3_11759,sp|P69136|TAC1_CARRO,93.8,16,1,0,2,17,2,17,2.58e-06,40.0,DBAASP3,P69136,TAC1,CARRO
15154,DBASSP3_11760,sp|P69136|TAC1_CARRO,93.8,16,1,0,2,17,2,17,5.2e-06,39.3,DBAASP3,P69136,TAC1,CARRO
15161,DBASSP3_11761,sp|P69136|TAC1_CARRO,93.8,16,1,0,1,16,1,16,9.03e-07,41.2,DBAASP3,P69136,TAC1,CARRO
15168,DBASSP3_11804,sp|P85523|DMS1_PHYTM,96.4,28,1,0,1,28,1,28,3.57e-12,55.5,DBAASP3,P85523,DMS1,PHYTM
15187,DBASSP3_11805,sp|P83639|DRS2_PHYDS,96.4,28,1,0,1,28,1,28,5.07e-12,55.1,DBAASP3,P83639,DRS2,PHYDS
15212,DBASSP3_11808,sp|P80032|COLE_ZOPAT,52.7,74,34,1,1,74,1,73,4.21e-21,81.3,DBAASP3,P80032,COLE,ZOPAT
15216,DBASSP3_11811,sp|P80032|COLE_ZOPAT,48.6,74,37,1,1,74,1,73,2.83e-19,76.6,DBAASP3,P80032,COLE,ZOPAT
15220,DBASSP3_11821,sp|P81592|ACALA_ACALU,44.6,56,31,0,5,60,368,423,2.46e-11,59.7,DBAASP3,P81592,ACALA,ACALU
15223,DBASSP3_11882,sp|P83189|PS2_PSEPD,95.8,24,1,0,1,24,1,24,4.6e-09,47.4,DBAASP3,P83189,PS2,PSEPD
15228,DBASSP3_11883,sp|P83189|PS2_PSEPD,91.7,24,2,0,1,24,1,24,3.78e-08,45.1,DBAASP3,P83189,PS2,PSEPD
15231,DBASSP3_11884,sp|P83189|PS2_PSEPD,100.0,23,0,0,2,24,2,24,5.58e-10,49.7,DBAASP3,P83189,PS2,PSEPD
15236,DBASSP3_11885,sp|P83189|PS2_PSEPD,95.7,23,1,0,2,24,2,24,9.28e-09,46.6,DBAASP3,P83189,PS2,PSEPD
15241,DBASSP3_11886,sp|P83189|PS2_PSEPD,91.3,23,2,0,2,24,2,24,2.19e-07,43.1,DBAASP3,P83189,PS2,PSEPD
15244,DBASSP3_11887,sp|P83189|PS2_PSEPD,87.0,23,3,0,2,24,2,24,2.56e-06,40.4,DBAASP3,P83189,PS2,PSEPD
15246,DBASSP3_11888,sp|P83189|PS2_PSEPD,95.8,24,1,0,1,24,1,24,1.13e-09,48.9,DBAASP3,P83189,PS2,PSEPD
15251,DBASSP3_11889,sp|P83189|PS2_PSEPD,91.7,24,2,0,1,24,1,24,3.23e-09,47.8,DBAASP3,P83189,PS2,PSEPD
15256,DBASSP3_11890,sp|P83189|PS2_PSEPD,91.3,23,2,0,2,24,2,24,1.54e-07,43.5,DBAASP3,P83189,PS2,PSEPD
15261,DBASSP3_11891,sp|P83189|PS2_PSEPD,100.0,18,0,0,1,18,2,19,5.47e-06,39.3,DBAASP3,P83189,PS2,PSEPD
15263,DBASSP3_11892,sp|P83189|PS2_PSEPD,94.4,18,1,0,1,18,2,19,0.000521,34.3,DBAASP3,P83189,PS2,PSEPD
15264,DBASSP3_11893,sp|P83189|PS2_PSEPD,94.4,18,1,0,1,18,2,19,9.03e-05,36.2,DBAASP3,P83189,PS2,PSEPD
15266,DBASSP3_11933,sp|P83189|PS2_PSEPD,95.8,24,1,0,1,24,1,24,1.6e-09,48.5,DBAASP3,P83189,PS2,PSEPD
15271,DBASSP3_11936,sp|D0EXD3|AFP_PENCH,87.9,58,7,0,1,58,35,92,1.17e-37,122.0,DBAASP3,D0EXD3,AFP,PENCH
15273,DBASSP3_11937,sp|D0EXD3|AFP_PENCH,81.4,59,10,1,1,59,35,92,1.32e-32,110.0,DBAASP3,D0EXD3,AFP,PENCH
15275,DBASSP3_11964,sp|P45720|HBB_TRENE,90.5,21,2,0,1,21,126,146,6.48e-05,38.9,DBAASP3,P45720,HBB,TRENE
15288,DBASSP3_12112,sp|P86280|DMS8_PHYBU,96.8,31,1,0,1,31,1,31,1.84e-13,58.9,DBAASP3,P86280,DMS8,PHYBU
15298,DBASSP3_12131,sp|A0A219CM62|BMN7O_BOMOR,96.0,25,1,0,1,25,44,68,1.15e-08,48.9,DBAASP3,A0A219CM62,BMN7O,BOMOR
15323,DBASSP3_12173,sp|C0HLK8|PERI2_PERAM,100.0,15,0,0,1,15,1,15,3.4e-06,39.7,DBAASP3,C0HLK8,PERI2,PERAM
15324,DBASSP3_12184,sp|D3UA80|R2PLG_LITPA,96.4,28,1,0,1,28,14,41,3.72e-13,58.2,DBAASP3,D3UA80,R2PLG,LITPA
15349,DBASSP3_12185,sp|D3UA80|R2PLG_LITPA,95.5,22,1,0,1,22,14,35,5.09e-07,42.4,DBAASP3,D3UA80,R2PLG,LITPA
15353,DBASSP3_12186,sp|D3UA80|R2PLG_LITPA,92.9,28,2,0,1,28,14,41,4.37e-12,55.5,DBAASP3,D3UA80,R2PLG,LITPA
15376,DBASSP3_12216,sp|K9USW8|A1O_LOXGA,100.0,16,0,0,1,16,162,177,0.000645,36.2,DBAASP3,K9USW8,A1O,LOXGA
15377,DBASSP3_12230,sp|P14215|PPM1_LIMPO,100.0,18,0,0,1,18,1,18,1.4e-08,45.8,DBAASP3,P14215,PPM1,LIMPO
15384,DBASSP3_12235,sp|P18252|TAC3_TACGI,100.0,17,0,0,1,17,1,17,4.69e-09,47.0,DBAASP3,P18252,TAC3,TACGI
15391,DBASSP3_12309,sp|P48144|PACA_CLAMA,100.0,38,0,0,1,38,130,167,5.42e-19,77.4,DBAASP3,P48144,PACA,CLAMA
15416,DBASSP3_12311,sp|Q9SJA7|SOX_ARATH,96.3,27,1,0,1,27,10,36,1.58e-09,52.8,DBAASP3,Q9SJA7,SOX,ARATH
15430,DBASSP3_12313,sp|P04796|G3PC_SINAL,100.0,17,0,0,3,19,3,19,8.36e-05,38.9,DBAASP3,P04796,G3PC,SINAL
15434,DBASSP3_12314,sp|Q39769|G3PC_GINBI,94.4,18,1,0,1,18,5,22,0.000278,37.4,DBAASP3,Q39769,G3PC,GINBI
15448,DBASSP3_12329,sp|P10645|CMGA_HUMAN,97.8,46,1,0,1,46,49,94,5.65e-22,89.0,DBAASP3,P10645,CMGA,HUMAN
15455,DBASSP3_12384,sp|P30231|DEF1_SINAL,100.0,17,0,0,1,17,34,50,1.46e-08,46.2,DBAASP3,P30231,DEF1,SINAL
15470,DBASSP3_12385,sp|P81571|DEFD2_SPIOL,100.0,15,0,0,1,15,37,51,7.8e-06,39.3,DBAASP3,P81571,DEFD2,SPIOL
15471,DBASSP3_12392,sp|P85966|AMP_TRIKH,100.0,45,0,0,1,45,35,79,1.1300000000000001e-29,102.0,DBAASP3,P85966,AMP,TRIKH
15496,DBASSP3_12393,sp|P85966|AMP_TRIKH,97.8,45,1,0,1,45,35,79,6.51e-29,100.0,DBAASP3,P85966,AMP,TRIKH
15521,DBASSP3_12394,sp|P85966|AMP_TRIKH,97.8,45,1,0,1,45,35,79,2.2800000000000002e-29,102.0,DBAASP3,P85966,AMP,TRIKH
15546,DBASSP3_12395,sp|P85966|AMP_TRIKH,97.8,45,1,0,1,45,35,79,1.31e-28,100.0,DBAASP3,P85966,AMP,TRIKH
15571,DBASSP3_12396,sp|P02877|HEVE_HEVBR,100.0,43,0,0,1,43,18,60,9.41e-30,105.0,DBAASP3,P02877,HEVE,HEVBR
15596,DBASSP3_12416,sp|C0HL68|ES1GA_ODOGR,69.4,49,12,1,1,49,1,46,6.26e-14,61.2,DBAASP3,C0HL68,ES1GA,ODOGR
15610,DBASSP3_12420,sp|P24627|TRFL_BOVIN,100.0,17,0,0,1,17,287,303,0.000187,37.7,DBAASP3,P24627,TRFL,BOVIN
15612,DBASSP3_12433,sp|P24627|TRFL_BOVIN,100.0,17,0,0,1,17,287,303,0.000187,37.7,DBAASP3,P24627,TRFL,BOVIN
15614,DBASSP3_12434,sp|P24627|TRFL_BOVIN,100.0,17,0,0,1,17,287,303,0.000197,37.7,DBAASP3,P24627,TRFL,BOVIN
15616,DBASSP3_12437,sp|P81058|PEN3A_PENVA,100.0,63,0,0,1,63,20,82,5.13e-45,141.0,DBAASP3,P81058,PEN3A,PENVA
15638,DBASSP3_12438,sp|P82102|MYNB_MYTGA,77.8,36,8,0,5,40,25,60,1.29e-16,68.9,DBAASP3,P82102,MYNB,MYTGA
15640,DBASSP3_12440,sp|P82102|MYNB_MYTGA,75.0,20,5,0,1,20,29,48,0.000179,37.0,DBAASP3,P82102,MYNB,MYTGA
15641,DBASSP3_12441,sp|P82102|MYNB_MYTGA,68.2,22,7,0,1,22,39,60,2.23e-06,42.0,DBAASP3,P82102,MYNB,MYTGA
15643,DBASSP3_12483,sp|Q6K209|CAL1_ORYSJ,100.0,49,0,0,1,49,32,80,2.58e-34,113.0,DBAASP3,Q6K209,CAL1,ORYSJ
15668,DBASSP3_12487,sp|P17737|AFP_ASPGI,40.7,54,29,1,1,54,44,94,7.34e-05,39.7,DBAASP3,P17737,AFP,ASPGI
15669,DBASSP3_12491,sp|P17737|AFP_ASPGI,44.4,54,27,1,1,54,44,94,1.63e-06,43.9,DBAASP3,P17737,AFP,ASPGI
15670,DBASSP3_12492,sp|P17737|AFP_ASPGI,40.7,54,29,1,1,54,44,94,0.000292,38.1,DBAASP3,P17737,AFP,ASPGI
15671,DBASSP3_12493,sp|P20346|DF322_SOLTU,74.5,47,12,0,1,47,28,74,3.3700000000000003e-22,82.8,DBAASP3,P20346,DF322,SOLTU
15696,DBASSP3_12554,sp|Q9C947|DEF05_ARATH,44.4,45,21,2,1,45,32,72,2.12e-06,42.7,DBAASP3,Q9C947,DEF05,ARATH
15700,DBASSP3_12627,sp|P86614|PLS1_PHAJA,84.2,19,3,0,1,19,1,19,0.000766,33.9,DBAASP3,P86614,PLS1,PHAJA
15701,DBASSP3_12669,sp|C0HJQ3|H2A_ACIGU,100.0,50,0,0,1,50,2,51,1.7700000000000002e-27,96.3,DBAASP3,C0HJQ3,H2A,ACIGU
15726,DBASSP3_12670,sp|P59890|H2A_HIPHI,100.0,35,0,0,1,35,2,36,4.02e-16,66.2,DBAASP3,P59890,H2A,HIPHI
15751,DBASSP3_12671,sp|C0HJQ3|H2A_ACIGU,100.0,24,0,0,1,24,53,76,1.08e-09,50.1,DBAASP3,C0HJQ3,H2A,ACIGU
15776,DBASSP3_12673,sp|P0DUJ5|MORO_PTEVL,81.8,22,4,0,1,22,23,44,4.21e-05,38.1,DBAASP3,P0DUJ5,MORO,PTEVL
15777,DBASSP3_12690,sp|Q5XJ10|G3P_DANRE,93.8,32,2,0,1,32,2,33,9.25e-12,59.3,DBAASP3,Q5XJ10,G3P,DANRE
15802,DBASSP3_12777,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,1.84e-06,43.5,DBAASP3,P17654,AMY1,ORYSJ
15808,DBASSP3_12778,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,1.84e-06,43.5,DBAASP3,P17654,AMY1,ORYSJ
15809,DBASSP3_12779,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,8.77e-06,41.6,DBAASP3,P17654,AMY1,ORYSJ
15810,DBASSP3_12805,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,1.84e-06,43.5,DBAASP3,P17654,AMY1,ORYSJ
15811,DBASSP3_12806,sp|P17654|AMY1_ORYSJ,100.0,17,0,0,1,17,181,197,1.84e-06,43.5,DBAASP3,P17654,AMY1,ORYSJ
15812,DBASSP3_12807,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,2.24e-05,40.4,DBAASP3,P17654,AMY1,ORYSJ
15813,DBASSP3_12808,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,1.2e-05,41.2,DBAASP3,P17654,AMY1,ORYSJ
15814,DBASSP3_12809,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,1.2e-05,41.2,DBAASP3,P17654,AMY1,ORYSJ
15815,DBASSP3_12810,sp|P17654|AMY1_ORYSJ,94.4,18,1,0,1,18,181,198,4.69e-06,42.4,DBAASP3,P17654,AMY1,ORYSJ
15816,DBASSP3_12966,sp|P04237|HBA_TRAST,100.0,18,0,0,1,18,95,112,0.000753,35.8,DBAASP3,P04237,HBA,TRAST
15826,DBASSP3_13027,sp|P86020|RN2RA_PELRI,88.2,17,2,0,1,17,1,17,1.49e-05,38.1,DBAASP3,P86020,RN2RA,PELRI
15827,DBASSP3_13146,sp|P04142|CECB_BOMMO,97.1,35,1,0,1,35,27,61,2.21e-17,69.7,DBAASP3,P04142,CECB,BOMMO
15852,DBASSP3_13150,sp|Q39182|DEF02_ARATH,76.6,47,11,0,1,47,31,77,1.0399999999999998e-23,86.7,DBAASP3,Q39182,DEF02,ARATH
15877,DBASSP3_13305,sp|P84272|DAH56_RANDH,100.0,21,0,0,1,21,1,21,1.61e-08,45.8,DBAASP3,P84272,DAH56,RANDH
15881,DBASSP3_13306,sp|P82825|BR1LA_RANLU,79.2,24,5,0,1,24,1,24,8.92e-07,41.6,DBAASP3,P82825,BR1LA,RANLU
15906,DBASSP3_13514,sp|P05484|O17A_CONMA,100.0,25,0,0,1,25,46,70,2.23e-13,59.3,DBAASP3,P05484,O17A,CONMA
15927,DBASSP3_13519,sp|P05484|O17A_CONMA,96.0,25,1,0,2,26,47,71,4.05e-12,56.2,DBAASP3,P05484,O17A,CONMA
15948,DBASSP3_13520,sp|P05484|O17A_CONMA,92.3,26,2,0,1,26,46,71,1.65e-11,54.7,DBAASP3,P05484,O17A,CONMA
15966,DBASSP3_13521,sp|P05484|O17A_CONMA,92.3,26,2,0,1,26,46,71,1.65e-11,54.7,DBAASP3,P05484,O17A,CONMA
15985,DBASSP3_13522,sp|P05484|O17A_CONMA,88.0,25,3,0,2,26,47,71,4.49e-09,48.5,DBAASP3,P05484,O17A,CONMA
15996,DBASSP3_13523,sp|P05484|O17A_CONMA,88.0,25,3,0,2,26,47,71,4.49e-09,48.5,DBAASP3,P05484,O17A,CONMA
16008,DBASSP3_13524,sp|P05484|O17A_CONMA,88.0,25,3,0,2,26,47,71,4.49e-09,48.5,DBAASP3,P05484,O17A,CONMA
16019,DBASSP3_13525,sp|P05484|O17A_CONMA,84.6,26,4,0,1,26,46,71,6.37e-09,48.1,DBAASP3,P05484,O17A,CONMA
16031,DBASSP3_13526,sp|P05484|O17A_CONMA,88.0,25,3,0,2,26,47,71,4.49e-09,48.5,DBAASP3,P05484,O17A,CONMA
16043,DBASSP3_13527,sp|P05484|O17A_CONMA,84.6,26,4,0,1,26,46,71,6.37e-09,48.1,DBAASP3,P05484,O17A,CONMA
16055,DBASSP3_13623,sp|P0C5X3|B2DYC_RANDY,87.9,33,4,0,1,33,1,33,1.21e-14,62.0,DBAASP3,P0C5X3,B2DYC,RANDY
16068,DBASSP3_13624,sp|P84280|PA2C_LITPA,75.0,32,5,1,2,33,2,30,4.54e-08,45.4,DBAASP3,P84280,PA2C,LITPA
16073,DBASSP3_13625,sp|P85057|RN2SA_LITSE,74.2,31,5,1,2,32,2,29,5.74e-08,45.1,DBAASP3,P85057,RN2SA,LITSE
16078,DBASSP3_13627,sp|P83719|RACYT_RANTE,88.2,17,2,0,1,17,44,60,1.76e-06,41.2,DBAASP3,P83719,RACYT,RANTE
16083,DBASSP3_13647,sp|A0A0A1I6E7|NDB4S_ANDCR,100.0,18,0,0,1,18,23,40,0.000155,36.6,DBAASP3,A0A0A1I6E7,NDB4S,ANDCR
16085,DBASSP3_13649,sp|A0A0A1I6N9|NDB4T_ANDCR,100.0,18,0,0,1,18,23,40,0.000155,36.6,DBAASP3,A0A0A1I6N9,NDB4T,ANDCR
